epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,470.286,0.95028,0.5071,0.85727,0.8364,0.73594,0.73525,0.48192,1.03726,0.52642,0.90116,0.000959788,0.000959788,0.000959788
68,477.116,0.93175,0.49912,0.8588,0.87069,0.72848,0.76234,0.50263,0.99546,0.51867,0.89393,0.000952679,0.000952679,0.000952679
69,483.83,0.93984,0.5008,0.86427,0.87434,0.73046,0.74604,0.48468,0.99484,0.51628,0.89944,0.000945569,0.000945569,0.000945569
70,490.626,0.95975,0.50779,0.86083,0.81512,0.74345,0.76014,0.49233,0.97102,0.51193,0.89068,0.00093846,0.00093846,0.00093846
71,497.264,0.95126,0.51215,0.85462,0.64331,0.74197,0.69111,0.45462,0.98637,0.52124,0.89891,0.000931351,0.000931351,0.000931351
72,504.07,0.94681,0.51245,0.85924,0.87149,0.72462,0.75539,0.48774,0.99068,0.51122,0.89689,0.000924241,0.000924241,0.000924241
73,510.442,0.95638,0.51799,0.85978,0.77756,0.71382,0.76479,0.48632,0.9736,0.52404,0.88833,0.000917132,0.000917132,0.000917132
74,517.379,0.93968,0.50838,0.85954,0.89748,0.61015,0.64209,0.3971,1.00073,0.52485,0.88829,0.000910023,0.000910023,0.000910023
75,523.926,0.96945,0.51627,0.86056,0.84385,0.68029,0.7472,0.49493,0.94294,0.49591,0.8796,0.000902914,0.000902914,0.000902914
76,530.653,0.9225,0.48959,0.85141,0.62434,0.72491,0.7039,0.43713,0.96007,0.50374,0.88609,0.000895804,0.000895804,0.000895804
77,537.103,0.93331,0.48298,0.85488,0.62168,0.68498,0.66989,0.42139,0.97976,0.50894,0.89068,0.000888695,0.000888695,0.000888695
78,543.837,0.92125,0.48253,0.85556,0.9795,0.60231,0.65554,0.45161,0.94776,0.49937,0.88602,0.000881586,0.000881586,0.000881586
79,550.364,0.9148,0.48925,0.85315,0.66049,0.6848,0.6765,0.40553,1.00303,0.51958,0.89728,0.000874477,0.000874477,0.000874477
80,556.915,0.92762,0.4874,0.85454,0.91396,0.70556,0.78203,0.52507,0.98617,0.51011,0.8954,0.000867367,0.000867367,0.000867367
81,563.468,0.9139,0.48183,0.85631,0.72045,0.73327,0.78799,0.53174,1.02383,0.51282,0.89505,0.000860258,0.000860258,0.000860258
82,570.048,0.91938,0.48635,0.85113,0.83935,0.73628,0.79599,0.52931,0.98452,0.49793,0.88993,0.000853149,0.000853149,0.000853149
83,576.539,0.90192,0.48313,0.84904,0.74735,0.6741,0.70694,0.49959,1.00163,0.52183,0.90168,0.000846039,0.000846039,0.000846039
84,582.985,0.90557,0.4814,0.85067,0.69634,0.79912,0.7963,0.51028,0.99272,0.49638,0.89478,0.00083893,0.00083893,0.00083893
85,589.767,0.90593,0.47763,0.84426,0.71225,0.68882,0.7676,0.52288,0.99008,0.51077,0.89348,0.000831821,0.000831821,0.000831821
86,596.35,0.92456,0.50536,0.85906,0.64291,0.64472,0.63117,0.45947,0.99694,0.49239,0.89759,0.000824712,0.000824712,0.000824712
87,603.13,0.91755,0.4919,0.85166,0.94263,0.64787,0.67904,0.42538,0.99176,0.5014,0.89329,0.000817602,0.000817602,0.000817602
88,609.716,0.8715,0.46424,0.84343,0.93922,0.65261,0.68602,0.42806,0.94867,0.50364,0.88134,0.000810493,0.000810493,0.000810493
89,616.349,0.91149,0.47683,0.85146,0.96846,0.64125,0.67391,0.43672,0.96504,0.5059,0.89191,0.000803384,0.000803384,0.000803384
90,622.899,0.89094,0.47084,0.84691,0.82237,0.70818,0.76619,0.49188,1.0162,0.50833,0.89816,0.000796275,0.000796275,0.000796275
91,629.536,0.8927,0.48403,0.84116,0.94651,0.64142,0.68729,0.45146,0.95647,0.49135,0.88958,0.000789165,0.000789165,0.000789165
92,636.337,0.90547,0.48133,0.85093,0.88709,0.72647,0.79065,0.51122,0.95728,0.48322,0.88789,0.000782056,0.000782056,0.000782056
93,643.11,0.88268,0.47139,0.84791,0.86513,0.74075,0.80983,0.51515,0.96879,0.49679,0.89078,0.000774947,0.000774947,0.000774947
94,649.602,0.89428,0.47525,0.84265,0.63423,0.74465,0.69769,0.4553,0.97932,0.49306,0.88777,0.000767837,0.000767837,0.000767837
95,656.394,0.88174,0.47294,0.84619,0.65377,0.77195,0.70557,0.5057,0.96633,0.48632,0.88711,0.000760728,0.000760728,0.000760728
96,662.843,0.87777,0.46267,0.85101,0.58105,0.74398,0.70172,0.45595,1.02961,0.50536,0.90137,0.000753619,0.000753619,0.000753619
97,669.563,0.90006,0.46616,0.85177,0.54495,0.67049,0.70383,0.46893,0.97575,0.47842,0.8937,0.00074651,0.00074651,0.00074651
98,676.176,0.87198,0.4574,0.83692,0.63614,0.86102,0.67803,0.44104,0.96159,0.4796,0.88739,0.0007394,0.0007394,0.0007394
99,682.954,0.85309,0.44886,0.83523,0.87095,0.72485,0.81634,0.51488,0.97261,0.4948,0.88742,0.000732291,0.000732291,0.000732291
100,689.594,0.85396,0.45202,0.84484,0.72183,0.65419,0.73348,0.51571,0.96544,0.50093,0.89012,0.000725182,0.000725182,0.000725182
