epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,816.491,1.11726,0.61251,0.89482,0.94526,0.63936,0.72722,0.46949,1.18721,0.63239,0.91607,0.000858219,0.000858219,0.000858219
65,829.014,1.15197,0.63415,0.89145,0.96364,0.69965,0.7474,0.4806,1.15889,0.62472,0.91445,0.000852,0.000852,0.000852
66,841.493,1.1234,0.62705,0.89834,0.95359,0.68848,0.76637,0.51039,1.1614,0.62599,0.91703,0.000845781,0.000845781,0.000845781
67,853.497,1.11483,0.62524,0.892,0.94085,0.69321,0.76864,0.51651,1.18595,0.64042,0.91631,0.000839563,0.000839563,0.000839563
68,864.57,1.11731,0.62397,0.89423,0.9354,0.70144,0.74894,0.5082,1.14082,0.62074,0.91056,0.000833344,0.000833344,0.000833344
69,876.713,1.10385,0.61665,0.88877,0.80434,0.62021,0.67728,0.45713,1.15979,0.64128,0.90908,0.000827125,0.000827125,0.000827125
70,888.869,1.12678,0.62188,0.89034,0.90046,0.59804,0.67654,0.46204,1.16382,0.64379,0.90889,0.000820906,0.000820906,0.000820906
71,901.224,1.11489,0.61269,0.88221,0.96922,0.63668,0.69197,0.43694,1.14153,0.63021,0.90415,0.000814688,0.000814688,0.000814688
72,913.879,1.08486,0.59784,0.8832,0.94869,0.72363,0.74897,0.48485,1.15892,0.62177,0.90832,0.000808469,0.000808469,0.000808469
73,926.594,1.12549,0.61216,0.88792,0.97311,0.71177,0.75114,0.49485,1.13797,0.60708,0.9045,0.00080225,0.00080225,0.00080225
74,937.828,1.10287,0.60478,0.8922,0.8853,0.72075,0.72107,0.49188,1.14214,0.60551,0.90551,0.000796031,0.000796031,0.000796031
75,949.782,1.0955,0.59496,0.87851,0.95675,0.63988,0.72716,0.47197,1.16584,0.61225,0.9083,0.000789813,0.000789813,0.000789813
76,962.188,1.10802,0.61149,0.88497,0.64419,0.72228,0.77101,0.48474,1.16658,0.62502,0.90937,0.000783594,0.000783594,0.000783594
77,974.698,1.07753,0.59932,0.87567,0.95721,0.71405,0.76534,0.5066,1.12807,0.6065,0.9037,0.000777375,0.000777375,0.000777375
78,987.143,1.08761,0.59676,0.8811,0.97826,0.71268,0.75429,0.51362,1.15138,0.60338,0.90386,0.000771156,0.000771156,0.000771156
79,999.482,1.07639,0.59376,0.87817,0.65927,0.66422,0.74003,0.48206,1.15223,0.61413,0.90067,0.000764937,0.000764937,0.000764937
