epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,708.548,1.00701,0.55212,0.91693,0.98078,0.6474,0.84173,0.56574,1.09648,0.56867,0.95927,0.000783594,0.000783594,0.000783594
77,717.374,0.9873,0.54799,0.92139,0.64346,0.82267,0.81177,0.563,1.1056,0.5663,0.9567,0.000777375,0.000777375,0.000777375
78,726.199,1.00631,0.56482,0.92777,0.85618,0.8242,0.84154,0.54705,1.13922,0.59762,0.96764,0.000771156,0.000771156,0.000771156
79,735.179,0.99047,0.55059,0.91516,0.85034,0.69767,0.84153,0.56876,1.1105,0.56314,0.95609,0.000764937,0.000764937,0.000764937
80,744.247,0.98221,0.54563,0.91613,0.97941,0.64456,0.75293,0.5075,1.10529,0.55724,0.95358,0.000758719,0.000758719,0.000758719
81,753.284,0.99304,0.54684,0.91549,0.9571,0.65243,0.75655,0.50651,1.13139,0.56658,0.96457,0.0007525,0.0007525,0.0007525
82,762.206,1.00174,0.55556,0.91909,0.78759,0.82272,0.78162,0.50521,1.1396,0.56331,0.96702,0.000746281,0.000746281,0.000746281
83,771.362,1.00968,0.56139,0.91727,0.79756,0.78781,0.82585,0.54637,1.12043,0.5826,0.96311,0.000740063,0.000740063,0.000740063
84,780.547,0.99696,0.54609,0.91767,0.91507,0.81255,0.84472,0.60086,1.11586,0.57801,0.96034,0.000733844,0.000733844,0.000733844
85,789.564,0.97863,0.5516,0.91578,0.73739,0.78277,0.83267,0.57316,1.13606,0.57524,0.97061,0.000727625,0.000727625,0.000727625
86,798.577,0.98661,0.54393,0.91416,0.9757,0.68765,0.7476,0.4994,1.09852,0.56051,0.96521,0.000721406,0.000721406,0.000721406
87,807.752,0.97581,0.53741,0.91192,0.85554,0.78386,0.83868,0.55866,1.09507,0.55531,0.95612,0.000715188,0.000715188,0.000715188
88,816.855,0.98319,0.54801,0.91181,0.95687,0.68469,0.76026,0.52171,1.13288,0.56501,0.97072,0.000708969,0.000708969,0.000708969
89,825.7,0.95652,0.52926,0.91356,0.80155,0.78344,0.83552,0.58326,1.10686,0.56165,0.96426,0.00070275,0.00070275,0.00070275
90,834.79,0.98578,0.54854,0.91007,0.68872,0.78864,0.76835,0.51176,1.10993,0.55511,0.95954,0.000696531,0.000696531,0.000696531
91,843.956,0.99612,0.54361,0.91186,0.93291,0.81078,0.84246,0.58599,1.13695,0.56502,0.96327,0.000690313,0.000690313,0.000690313
92,853.001,0.98302,0.54263,0.91936,0.85942,0.80963,0.83159,0.55453,1.11456,0.58057,0.96667,0.000684094,0.000684094,0.000684094
93,862.181,0.96356,0.53375,0.9069,0.97031,0.65723,0.73171,0.4784,1.10256,0.54313,0.96296,0.000677875,0.000677875,0.000677875
94,871.299,0.95477,0.52838,0.90536,0.92373,0.77521,0.84146,0.56659,1.136,0.5635,0.96533,0.000671656,0.000671656,0.000671656
95,880.519,0.95372,0.5212,0.9015,0.86821,0.78176,0.81486,0.54734,1.11177,0.5579,0.96063,0.000665438,0.000665438,0.000665438
96,889.697,0.96103,0.52664,0.90737,0.84775,0.76877,0.80636,0.55217,1.10657,0.56443,0.95594,0.000659219,0.000659219,0.000659219
97,898.559,0.93929,0.51688,0.90016,0.91915,0.77053,0.81585,0.55826,1.11056,0.57058,0.96184,0.000653,0.000653,0.000653
98,907.699,0.94637,0.51995,0.89808,0.85406,0.78842,0.82285,0.56052,1.10095,0.53884,0.96167,0.000646781,0.000646781,0.000646781
99,916.889,0.95158,0.51468,0.90136,0.64423,0.82296,0.82172,0.56967,1.10392,0.55088,0.96478,0.000640562,0.000640562,0.000640562
100,925.938,0.94337,0.51891,0.90296,0.88142,0.7497,0.83237,0.57595,1.09478,0.54528,0.95818,0.000634344,0.000634344,0.000634344
101,934.906,0.94075,0.51613,0.90171,0.95916,0.76269,0.83528,0.57071,1.07943,0.53247,0.95464,0.000628125,0.000628125,0.000628125
102,944.232,0.93825,0.51051,0.90094,0.91939,0.75776,0.84458,0.56184,1.11518,0.55037,0.95919,0.000621906,0.000621906,0.000621906
103,953.341,0.96302,0.52819,0.90621,0.87282,0.8059,0.87011,0.58684,1.12742,0.55317,0.95895,0.000615688,0.000615688,0.000615688
104,962.349,0.94322,0.51044,0.9012,0.93108,0.72584,0.82767,0.56814,1.10419,0.54792,0.95845,0.000609469,0.000609469,0.000609469
105,971.495,0.94089,0.50923,0.90283,0.83846,0.7768,0.76615,0.52633,1.10872,0.54582,0.96091,0.00060325,0.00060325,0.00060325
106,980.635,0.92879,0.50949,0.90478,0.93249,0.72745,0.82203,0.57147,1.09821,0.54451,0.95144,0.000597031,0.000597031,0.000597031
107,989.771,0.94486,0.5204,0.89643,0.87403,0.77372,0.83732,0.57107,1.1215,0.56103,0.96307,0.000590812,0.000590812,0.000590812
