epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,3265.84,0.4264,0.2333,0.78991,0.99303,0.98097,0.99344,0.91487,0.42452,0.2697,0.74874,0.005974,0.005974,0.005974
124,3292.21,0.42345,0.2343,0.79001,0.99136,0.98234,0.99312,0.91183,0.42744,0.23111,0.74874,0.005941,0.005941,0.005941
125,3318.63,0.423,0.23564,0.79012,0.99325,0.98048,0.99305,0.90725,0.42511,0.24085,0.74767,0.005908,0.005908,0.005908
126,3345.04,0.41941,0.23199,0.78752,0.98998,0.98145,0.99336,0.90814,0.42666,0.24013,0.74886,0.005875,0.005875,0.005875
127,3371.53,0.41888,0.23178,0.78787,0.98991,0.98054,0.99355,0.91361,0.42075,0.22891,0.74644,0.005842,0.005842,0.005842
128,3398.28,0.41306,0.23008,0.78752,0.99115,0.98097,0.9939,0.91634,0.41646,0.23024,0.74657,0.005809,0.005809,0.005809
129,3424.94,0.41022,0.23021,0.78779,0.98696,0.98525,0.99384,0.91668,0.41791,0.23351,0.74779,0.005776,0.005776,0.005776
130,3451.5,0.40966,0.22849,0.78899,0.98854,0.98448,0.99394,0.91494,0.41528,0.23327,0.74672,0.005743,0.005743,0.005743
131,3477.91,0.41258,0.22982,0.78692,0.99033,0.98382,0.99409,0.91558,0.4157,0.22639,0.74659,0.00571,0.00571,0.00571
132,3504.22,0.40877,0.22891,0.78806,0.99031,0.98525,0.99376,0.9166,0.41646,0.2712,0.74699,0.005677,0.005677,0.005677
133,3530.45,0.40511,0.2303,0.788,0.99299,0.98097,0.99401,0.91705,0.41427,0.30259,0.74605,0.005644,0.005644,0.005644
134,3556.94,0.40143,0.22809,0.78901,0.9904,0.98177,0.9936,0.91618,0.41268,0.27119,0.74661,0.005611,0.005611,0.005611
135,3583.3,0.40205,0.22656,0.78578,0.99357,0.97812,0.99376,0.91952,0.40761,0.23863,0.74531,0.005578,0.005578,0.005578
