epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,1603.72,0.83513,0.43248,0.83426,0.97367,0.926,0.98203,0.72852,0.82042,0.51141,0.73229,0.00053735,0.00053735,0.00053735
149,1614.26,0.83371,0.41612,0.82636,0.95352,0.94404,0.98183,0.73595,0.81077,0.43954,0.72971,0.0005274,0.0005274,0.0005274
150,1624.71,0.83374,0.42188,0.83039,0.94772,0.96105,0.9849,0.73894,0.81293,0.3995,0.72652,0.00051745,0.00051745,0.00051745
151,1635.25,0.82518,0.41901,0.83443,0.95573,0.95395,0.98659,0.73452,0.81239,0.4073,0.7261,0.0005075,0.0005075,0.0005075
152,1645.71,0.83649,0.41688,0.8284,0.94831,0.96171,0.98274,0.73451,0.81423,0.40017,0.7257,0.00049755,0.00049755,0.00049755
153,1656.38,0.81651,0.41048,0.83236,0.95656,0.9514,0.98344,0.73488,0.80278,0.40151,0.72559,0.0004876,0.0004876,0.0004876
154,1666.95,0.8097,0.41173,0.82404,0.95159,0.95542,0.98336,0.73522,0.81073,0.4074,0.72717,0.00047765,0.00047765,0.00047765
155,1677.42,0.82526,0.4205,0.8299,0.96523,0.94042,0.98423,0.72914,0.81452,0.41884,0.72731,0.0004677,0.0004677,0.0004677
156,1687.87,0.80075,0.41352,0.831,0.95354,0.96725,0.98451,0.73068,0.81073,0.39374,0.72862,0.00045775,0.00045775,0.00045775
157,1698.32,0.7967,0.40853,0.82323,0.95587,0.95695,0.98388,0.73191,0.80817,0.39743,0.72916,0.0004478,0.0004478,0.0004478
158,1709.08,0.79862,0.40687,0.82377,0.95435,0.95448,0.9837,0.72832,0.81684,0.43248,0.72745,0.00043785,0.00043785,0.00043785
159,1719.73,0.80524,0.41383,0.82363,0.96686,0.94539,0.98372,0.72902,0.81927,0.4067,0.7278,0.0004279,0.0004279,0.0004279
160,1730.41,0.81428,0.40869,0.8266,0.96383,0.94179,0.98305,0.73576,0.80813,0.43636,0.72685,0.00041795,0.00041795,0.00041795
161,1741.04,0.8217,0.41156,0.82928,0.96511,0.93694,0.98397,0.72572,0.81646,0.40018,0.72794,0.000408,0.000408,0.000408
162,1751.57,0.8095,0.41129,0.82949,0.95149,0.95327,0.9843,0.73341,0.81194,0.4156,0.72758,0.00039805,0.00039805,0.00039805
163,1762.19,0.80839,0.40539,0.82911,0.94911,0.96136,0.98381,0.73434,0.80216,0.41944,0.72575,0.0003881,0.0003881,0.0003881
164,1772.87,0.79505,0.40715,0.82888,0.94749,0.95729,0.98183,0.7337,0.80537,0.42347,0.72635,0.00037815,0.00037815,0.00037815
165,1783.32,0.80631,0.40846,0.82405,0.95568,0.95277,0.97998,0.73599,0.81735,0.46468,0.72765,0.0003682,0.0003682,0.0003682
166,1793.82,0.80355,0.4052,0.82699,0.9555,0.94858,0.98321,0.7285,0.80797,0.42876,0.72646,0.00035825,0.00035825,0.00035825
167,1804.36,0.81569,0.41719,0.82704,0.95827,0.9469,0.98202,0.73201,0.81117,0.46856,0.72783,0.0003483,0.0003483,0.0003483
168,1814.8,0.79129,0.40913,0.8251,0.95281,0.95156,0.981,0.73333,0.80724,0.40534,0.72491,0.00033835,0.00033835,0.00033835
169,1825.18,0.77446,0.40045,0.81961,0.95684,0.95729,0.98508,0.73518,0.81092,0.46658,0.72788,0.0003284,0.0003284,0.0003284
170,1835.76,0.7932,0.40277,0.82542,0.94662,0.96642,0.98625,0.73612,0.81176,0.40223,0.72638,0.00031845,0.00031845,0.00031845
171,1846.27,0.79785,0.40829,0.82165,0.96008,0.94993,0.98526,0.73425,0.81562,0.40053,0.72907,0.0003085,0.0003085,0.0003085
172,1856.95,0.78642,0.40403,0.81963,0.96983,0.94692,0.98386,0.73786,0.81614,0.38709,0.72901,0.00029855,0.00029855,0.00029855
173,1867.52,0.77779,0.39189,0.82002,0.95813,0.94354,0.98136,0.73084,0.81422,0.40587,0.72552,0.0002886,0.0002886,0.0002886
174,1878.17,0.78561,0.39454,0.82171,0.94999,0.95119,0.9823,0.73326,0.8141,0.44453,0.72848,0.00027865,0.00027865,0.00027865
175,1888.63,0.783,0.39783,0.82212,0.94809,0.96024,0.98568,0.73456,0.81261,0.3943,0.7287,0.0002687,0.0002687,0.0002687
176,1899.03,0.77382,0.39435,0.823,0.95486,0.9514,0.98413,0.73597,0.80947,0.40218,0.72848,0.00025875,0.00025875,0.00025875
177,1909.66,0.76192,0.38782,0.82081,0.95317,0.95914,0.98604,0.73773,0.8073,0.41496,0.72641,0.0002488,0.0002488,0.0002488
178,1920.37,0.77687,0.39162,0.8218,0.94953,0.96318,0.98433,0.73408,0.8112,0.45216,0.72674,0.00023885,0.00023885,0.00023885
179,1931.02,0.76841,0.39231,0.82056,0.94881,0.96024,0.9836,0.73852,0.80927,0.41603,0.72824,0.0002289,0.0002289,0.0002289
180,1941.55,0.77712,0.3919,0.81699,0.9465,0.96405,0.98609,0.73593,0.80902,0.40955,0.7281,0.00021895,0.00021895,0.00021895
181,1952.09,0.78288,0.3977,0.82209,0.94509,0.96318,0.98586,0.73573,0.8066,0.39726,0.72872,0.000209,0.000209,0.000209
182,1962.56,0.77414,0.39139,0.81771,0.94896,0.95844,0.98409,0.73763,0.80944,0.38974,0.73006,0.00019905,0.00019905,0.00019905
183,1972.95,0.77361,0.38892,0.82439,0.9536,0.95582,0.98221,0.73693,0.80689,0.39544,0.72686,0.0001891,0.0001891,0.0001891
